Project,,,Observation Year,Observation Month/Day,Location,Species,Fish Count,Fish Count, CASE  WHEN Count Type = 'Counted Live' THEN 'Counted' ELSE Count Type END,Method
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2003,08/15,Kwethluk River,Chinook,15,15,Counted,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2003,08/16,Kwethluk River,Chinook,14,14,Counted,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2003,08/17,Kwethluk River,Chinook,16,16,Counted,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2003,08/18,Kwethluk River,Chinook,16,16,Counted,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2003,08/19,Kwethluk River,Chinook,10,10,Counted,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2003,08/20,Kwethluk River,Chinook,17,17,Counted,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2003,08/21,Kwethluk River,Chinook,12,12,Counted,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2003,08/22,Kwethluk River,Chinook,8,8,Counted,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2003,08/23,Kwethluk River,Chinook,6,6,Counted,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2003,08/24,Kwethluk River,Chinook,11,11,Counted,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2003,08/25,Kwethluk River,Chinook,2,2,Counted,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2003,08/26,Kwethluk River,Chinook,5,5,Counted,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2003,08/27,Kwethluk River,Chinook,2,2,Counted,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2003,08/28,Kwethluk River,Chinook,5,5,Counted,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2003,08/29,Kwethluk River,Chinook,0,0,Counted,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2003,08/30,Kwethluk River,Chinook,1,1,Counted,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2003,08/31,Kwethluk River,Chinook,0,0,Counted,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2003,09/01,Kwethluk River,Chinook,0,0,Counted,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2003,09/02,Kwethluk River,Chinook,0,0,Counted,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2003,09/03,Kwethluk River,Chinook,0,0,Counted,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2003,09/04,Kwethluk River,Chinook,2,2,Counted,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2003,09/05,Kwethluk River,Chinook,0,0,Counted,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2003,09/06,Kwethluk River,Chinook,0,0,Counted,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2003,09/07,Kwethluk River,Chinook,0,0,Counted,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2003,09/08,Kwethluk River,Chinook,0,0,Counted,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2003,09/09,Kwethluk River,Chinook,0,0,Counted,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2003,09/10,Kwethluk River,Chinook,1,1,Counted,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2003,09/11,Kwethluk River,Chinook,2,2,Counted,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2003,09/12,Kwethluk River,Chinook,0,0,Counted,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2003,09/13,Kwethluk River,Chinook,0,0,Counted,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2003,09/14,Kwethluk River,Chinook,0,0,Counted,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2003,09/15,Kwethluk River,Chinook,0,0,Estimated,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2003,09/16,Kwethluk River,Chinook,0,0,Estimated,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2003,09/17,Kwethluk River,Chinook,0,0,Estimated,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2003,09/18,Kwethluk River,Chinook,0,0,Estimated,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2003,09/19,Kwethluk River,Chinook,0,0,Estimated,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2003,09/20,Kwethluk River,Chinook,0,0,Estimated,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2004,06/15,Kwethluk River,Chinook,0,0,Estimated,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2004,06/16,Kwethluk River,Chinook,0,0,Estimated,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2004,06/17,Kwethluk River,Chinook,0,0,Estimated,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2004,06/18,Kwethluk River,Chinook,0,0,Estimated,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2004,06/19,Kwethluk River,Chinook,0,0,Estimated,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2004,06/20,Kwethluk River,Chinook,2,2,Estimated,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2004,06/21,Kwethluk River,Chinook,10,10,Estimated,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2004,06/22,Kwethluk River,Chinook,34,34,Estimated,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2004,06/23,Kwethluk River,Chinook,87,87,Estimated,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2004,06/24,Kwethluk River,Chinook,180,180,Estimated,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2004,06/25,Kwethluk River,Chinook,41,41,Counted,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2004,06/26,Kwethluk River,Chinook,286,286,Counted,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2004,06/27,Kwethluk River,Chinook,1201,1201,Counted,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2004,06/28,Kwethluk River,Chinook,794,794,Counted,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2004,06/29,Kwethluk River,Chinook,538,538,Counted,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2004,06/30,Kwethluk River,Chinook,2600,2600,Counted,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2004,07/01,Kwethluk River,Chinook,2314,2314,Counted,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2004,07/02,Kwethluk River,Chinook,1509,1509,Estimated,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2004,07/03,Kwethluk River,Chinook,694,694,Counted,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2004,07/04,Kwethluk River,Chinook,1853,1853,Counted,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2004,07/05,Kwethluk River,Chinook,896,896,Counted,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2004,07/06,Kwethluk River,Chinook,921,921,Counted,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2004,07/07,Kwethluk River,Chinook,339,339,Counted,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2004,07/08,Kwethluk River,Chinook,1008,1008,Counted,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2004,07/09,Kwethluk River,Chinook,2326,2326,Counted,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2004,07/10,Kwethluk River,Chinook,2195,2195,Counted,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2004,07/11,Kwethluk River,Chinook,947,947,Counted,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2004,07/12,Kwethluk River,Chinook,1043,1043,Counted,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2004,07/13,Kwethluk River,Chinook,643,643,Counted,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2004,07/14,Kwethluk River,Chinook,652,652,Counted,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2004,07/15,Kwethluk River,Chinook,161,161,Counted,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2004,07/16,Kwethluk River,Chinook,43,43,Counted,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2004,07/17,Kwethluk River,Chinook,156,156,Counted,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2004,07/18,Kwethluk River,Chinook,659,659,Counted,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2004,07/19,Kwethluk River,Chinook,806,806,Counted,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2004,07/20,Kwethluk River,Chinook,196,196,Counted,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2004,07/21,Kwethluk River,Chinook,523,523,Counted,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2004,07/22,Kwethluk River,Chinook,228,228,Estimated,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2004,07/23,Kwethluk River,Chinook,258,258,Counted,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2004,07/24,Kwethluk River,Chinook,192,192,Counted,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2004,07/25,Kwethluk River,Chinook,248,248,Counted,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2004,07/26,Kwethluk River,Chinook,139,139,Counted,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2004,07/27,Kwethluk River,Chinook,181,181,Counted,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2004,07/28,Kwethluk River,Chinook,319,319,Counted,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2004,07/29,Kwethluk River,Chinook,237,237,Counted,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2004,07/30,Kwethluk River,Chinook,168,168,Counted,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2004,07/31,Kwethluk River,Chinook,192,192,Counted,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2004,08/01,Kwethluk River,Chinook,195,195,Counted,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2004,08/02,Kwethluk River,Chinook,74,74,Counted,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2004,08/03,Kwethluk River,Chinook,79,79,Counted,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2004,08/04,Kwethluk River,Chinook,65,65,Counted,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2004,08/05,Kwethluk River,Chinook,65,65,Counted,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2004,08/06,Kwethluk River,Chinook,96,96,Counted,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2004,08/07,Kwethluk River,Chinook,72,72,Counted,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2004,08/08,Kwethluk River,Chinook,31,31,Counted,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2004,08/09,Kwethluk River,Chinook,12,12,Counted,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2004,08/10,Kwethluk River,Chinook,21,21,Counted,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2004,08/11,Kwethluk River,Chinook,32,32,Counted,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2004,08/12,Kwethluk River,Chinook,37,37,Counted,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2004,08/13,Kwethluk River,Chinook,40,40,Counted,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2004,08/14,Kwethluk River,Chinook,41,41,Counted,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2004,08/15,Kwethluk River,Chinook,12,12,Counted,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2004,08/16,Kwethluk River,Chinook,8,8,Counted,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2004,08/17,Kwethluk River,Chinook,21,21,Counted,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2004,08/18,Kwethluk River,Chinook,16,16,Counted,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2004,08/19,Kwethluk River,Chinook,17,17,Counted,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2004,08/20,Kwethluk River,Chinook,7,7,Counted,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2004,08/21,Kwethluk River,Chinook,9,9,Counted,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2004,08/22,Kwethluk River,Chinook,6,6,Counted,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2004,08/23,Kwethluk River,Chinook,6,6,Counted,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2004,08/24,Kwethluk River,Chinook,2,2,Counted,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2004,08/25,Kwethluk River,Chinook,2,2,Counted,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2004,08/26,Kwethluk River,Chinook,3,3,Counted,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2004,08/27,Kwethluk River,Chinook,1,1,Counted,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2004,08/28,Kwethluk River,Chinook,3,3,Counted,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2004,08/29,Kwethluk River,Chinook,3,3,Counted,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2004,08/30,Kwethluk River,Chinook,0,0,Counted,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2004,08/31,Kwethluk River,Chinook,1,1,Counted,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2004,09/01,Kwethluk River,Chinook,1,1,Counted,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2004,09/02,Kwethluk River,Chinook,0,0,Counted,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2004,09/03,Kwethluk River,Chinook,0,0,Counted,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2004,09/04,Kwethluk River,Chinook,0,0,Counted,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2004,09/05,Kwethluk River,Chinook,1,1,Counted,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2004,09/06,Kwethluk River,Chinook,1,1,Counted,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2004,09/07,Kwethluk River,Chinook,0,0,Counted,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2004,09/08,Kwethluk River,Chinook,1,1,Counted,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2004,09/09,Kwethluk River,Chinook,1,1,Counted,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2004,09/10,Kwethluk River,Chinook,0,0,Counted,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2004,09/11,Kwethluk River,Chinook,0,0,Estimated,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2004,09/12,Kwethluk River,Chinook,0,0,Estimated,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2004,09/13,Kwethluk River,Chinook,0,0,Estimated,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2004,09/14,Kwethluk River,Chinook,0,0,Estimated,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2004,09/15,Kwethluk River,Chinook,0,0,Estimated,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2004,09/16,Kwethluk River,Chinook,0,0,Estimated,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2004,09/17,Kwethluk River,Chinook,0,0,Estimated,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2004,09/18,Kwethluk River,Chinook,0,0,Estimated,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2004,09/19,Kwethluk River,Chinook,0,0,Estimated,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2004,09/20,Kwethluk River,Chinook,0,0,Estimated,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2006,06/15,Kwethluk River,Chinook,0,0,Estimated,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2006,06/16,Kwethluk River,Chinook,0,0,Estimated,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2006,06/17,Kwethluk River,Chinook,0,0,Estimated,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2006,06/18,Kwethluk River,Chinook,0,0,Estimated,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2006,06/19,Kwethluk River,Chinook,0,0,Estimated,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2006,06/20,Kwethluk River,Chinook,0,0,Estimated,Weir
Kwethluk River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2006,06/21,Kwethluk River,Chinook,0,0,Estimated,Weir
