Project,,,Observation Year,Observation Month/Day,Location,Species,Fish Count,Fish Count,Run
Salcha River Escapement,,,2002,07/15,Salcha River,Chinook,320,320,Single Run
Salcha River Escapement,,,2002,07/16,Salcha River,Chinook,318,318,Single Run
Salcha River Escapement,,,2002,07/17,Salcha River,Chinook,483,483,Single Run
Salcha River Escapement,,,2002,07/18,Salcha River,Chinook,399,399,Single Run
Salcha River Escapement,,,2002,07/19,Salcha River,Chinook,672,672,Single Run
Salcha River Escapement,,,2002,07/20,Salcha River,Chinook,438,438,Single Run
Salcha River Escapement,,,2002,07/21,Salcha River,Chinook,252,252,Single Run
Salcha River Escapement,,,2002,07/22,Salcha River,Chinook,,,Single Run
Salcha River Escapement,,,2002,07/23,Salcha River,Chinook,204,204,Single Run
Salcha River Escapement,,,2002,07/24,Salcha River,Chinook,468,468,Single Run
Salcha River Escapement,,,2002,07/25,Salcha River,Chinook,312,312,Single Run
Salcha River Escapement,,,2002,07/26,Salcha River,Chinook,123,123,Single Run
Salcha River Escapement,,,2002,07/27,Salcha River,Chinook,,,Single Run
Salcha River Escapement,,,2002,07/28,Salcha River,Chinook,45,45,Single Run
Salcha River Escapement,,,2002,07/29,Salcha River,Chinook,18,18,Single Run
Salcha River Escapement,,,2002,07/30,Salcha River,Chinook,14,14,Single Run
Salcha River Escapement,,,2003,06/24,Salcha River,Chinook,0,0,Single Run
Salcha River Escapement,,,2003,06/25,Salcha River,Chinook,0,0,Single Run
Salcha River Escapement,,,2003,06/26,Salcha River,Chinook,42,42,Single Run
Salcha River Escapement,,,2003,06/27,Salcha River,Chinook,150,150,Single Run
Salcha River Escapement,,,2003,06/28,Salcha River,Chinook,30,30,Single Run
Salcha River Escapement,,,2003,06/29,Salcha River,Chinook,156,156,Single Run
Salcha River Escapement,,,2003,06/30,Salcha River,Chinook,114,114,Single Run
Salcha River Escapement,,,2003,07/01,Salcha River,Chinook,165,165,Single Run
Salcha River Escapement,,,2003,07/02,Salcha River,Chinook,99,99,Single Run
Salcha River Escapement,,,2003,07/03,Salcha River,Chinook,159,159,Single Run
Salcha River Escapement,,,2003,07/04,Salcha River,Chinook,42,42,Single Run
Salcha River Escapement,,,2003,07/05,Salcha River,Chinook,291,291,Single Run
Salcha River Escapement,,,2003,07/06,Salcha River,Chinook,510,510,Single Run
Salcha River Escapement,,,2003,07/07,Salcha River,Chinook,663,663,Single Run
Salcha River Escapement,,,2003,07/08,Salcha River,Chinook,870,870,Single Run
Salcha River Escapement,,,2003,07/09,Salcha River,Chinook,945,945,Single Run
Salcha River Escapement,,,2003,07/10,Salcha River,Chinook,1929,1929,Single Run
Salcha River Escapement,,,2003,07/11,Salcha River,Chinook,1542,1542,Single Run
Salcha River Escapement,,,2003,07/12,Salcha River,Chinook,966,966,Single Run
Salcha River Escapement,,,2003,07/13,Salcha River,Chinook,774,774,Single Run
Salcha River Escapement,,,2003,07/14,Salcha River,Chinook,1029,1029,Single Run
Salcha River Escapement,,,2003,07/15,Salcha River,Chinook,1282,1282,Single Run
Salcha River Escapement,,,2003,07/16,Salcha River,Chinook,,,Single Run
Salcha River Escapement,,,2003,07/17,Salcha River,Chinook,,,Single Run
Salcha River Escapement,,,2003,07/18,Salcha River,Chinook,,,Single Run
Salcha River Escapement,,,2003,07/19,Salcha River,Chinook,,,Single Run
Salcha River Escapement,,,2003,07/20,Salcha River,Chinook,,,Single Run
Salcha River Escapement,,,2004,06/25,Salcha River,Chinook,9,9,Single Run
Salcha River Escapement,,,2004,06/26,Salcha River,Chinook,15,15,Single Run
Salcha River Escapement,,,2004,06/27,Salcha River,Chinook,9,9,Single Run
Salcha River Escapement,,,2004,06/28,Salcha River,Chinook,3,3,Single Run
Salcha River Escapement,,,2004,06/29,Salcha River,Chinook,33,33,Single Run
Salcha River Escapement,,,2004,06/30,Salcha River,Chinook,42,42,Single Run
Salcha River Escapement,,,2004,07/01,Salcha River,Chinook,12,12,Single Run
Salcha River Escapement,,,2004,07/02,Salcha River,Chinook,18,18,Single Run
Salcha River Escapement,,,2004,07/03,Salcha River,Chinook,3,3,Single Run
Salcha River Escapement,,,2004,07/04,Salcha River,Chinook,30,30,Single Run
Salcha River Escapement,,,2004,07/05,Salcha River,Chinook,204,204,Single Run
Salcha River Escapement,,,2004,07/06,Salcha River,Chinook,369,369,Single Run
Salcha River Escapement,,,2004,07/07,Salcha River,Chinook,0,0,Single Run
Salcha River Escapement,,,2004,07/08,Salcha River,Chinook,14,14,Single Run
Salcha River Escapement,,,2004,07/09,Salcha River,Chinook,195,195,Single Run
Salcha River Escapement,,,2004,07/10,Salcha River,Chinook,639,639,Single Run
Salcha River Escapement,,,2004,07/11,Salcha River,Chinook,912,912,Single Run
Salcha River Escapement,,,2004,07/12,Salcha River,Chinook,1500,1500,Single Run
Salcha River Escapement,,,2004,07/13,Salcha River,Chinook,876,876,Single Run
Salcha River Escapement,,,2004,07/14,Salcha River,Chinook,2094,2094,Single Run
Salcha River Escapement,,,2004,07/15,Salcha River,Chinook,756,756,Single Run
Salcha River Escapement,,,2004,07/16,Salcha River,Chinook,558,558,Single Run
Salcha River Escapement,,,2004,07/17,Salcha River,Chinook,624,624,Single Run
Salcha River Escapement,,,2004,07/18,Salcha River,Chinook,1098,1098,Single Run
Salcha River Escapement,,,2004,07/19,Salcha River,Chinook,885,885,Single Run
Salcha River Escapement,,,2004,07/20,Salcha River,Chinook,696,696,Single Run
Salcha River Escapement,,,2004,07/21,Salcha River,Chinook,672,672,Single Run
Salcha River Escapement,,,2004,07/22,Salcha River,Chinook,1014,1014,Single Run
Salcha River Escapement,,,2004,07/23,Salcha River,Chinook,1161,1161,Single Run
Salcha River Escapement,,,2004,07/24,Salcha River,Chinook,237,237,Single Run
Salcha River Escapement,,,2004,07/25,Salcha River,Chinook,249,249,Single Run
Salcha River Escapement,,,2004,07/26,Salcha River,Chinook,267,267,Single Run
Salcha River Escapement,,,2004,07/27,Salcha River,Chinook,114,114,Single Run
Salcha River Escapement,,,2004,07/28,Salcha River,Chinook,117,117,Single Run
Salcha River Escapement,,,2004,07/29,Salcha River,Chinook,66,66,Single Run
Salcha River Escapement,,,2004,07/30,Salcha River,Chinook,84,84,Single Run
Salcha River Escapement,,,2004,07/31,Salcha River,Chinook,42,42,Single Run
Salcha River Escapement,,,2004,08/01,Salcha River,Chinook,36,36,Single Run
Salcha River Escapement,,,2004,08/02,Salcha River,Chinook,15,15,Single Run
Salcha River Escapement,,,2004,08/03,Salcha River,Chinook,3,3,Single Run
Salcha River Escapement,,,2004,08/04,Salcha River,Chinook,30,30,Single Run
Salcha River Escapement,,,2004,08/05,Salcha River,Chinook,12,12,Single Run
Salcha River Escapement,,,2004,08/06,Salcha River,Chinook,9,9,Single Run
Salcha River Escapement,,,2004,08/07,Salcha River,Chinook,6,6,Single Run
Salcha River Escapement,,,2004,08/08,Salcha River,Chinook,3,3,Single Run
Salcha River Escapement,,,2004,08/09,Salcha River,Chinook,0,0,Single Run
Salcha River Escapement,,,2004,08/10,Salcha River,Chinook,9,9,Single Run
Salcha River Escapement,,,2004,08/11,Salcha River,Chinook,3,3,Single Run
Salcha River Escapement,,,2004,08/12,Salcha River,Chinook,0,0,Single Run
Salcha River Escapement,,,2004,08/13,Salcha River,Chinook,3,3,Single Run
Salcha River Escapement,,,2004,08/14,Salcha River,Chinook,6,6,Single Run
Salcha River Escapement,,,2004,08/15,Salcha River,Chinook,0,0,Single Run
Salcha River Escapement,,,2004,08/16,Salcha River,Chinook,3,3,Single Run
Salcha River Escapement,,,2004,08/17,Salcha River,Chinook,3,3,Single Run
Salcha River Escapement,,,2004,08/18,Salcha River,Chinook,0,0,Single Run
Salcha River Escapement,,,2004,08/19,Salcha River,Chinook,0,0,Single Run
Salcha River Escapement,,,2004,08/20,Salcha River,Chinook,0,0,Single Run
Salcha River Escapement,,,2004,08/21,Salcha River,Chinook,3,3,Single Run
Salcha River Escapement,,,2005,06/30,Salcha River,Chinook,0,0,Single Run
Salcha River Escapement,,,2005,07/01,Salcha River,Chinook,6,6,Single Run
Salcha River Escapement,,,2005,07/02,Salcha River,Chinook,12,12,Single Run
Salcha River Escapement,,,2005,07/03,Salcha River,Chinook,33,33,Single Run
Salcha River Escapement,,,2005,07/04,Salcha River,Chinook,54,54,Single Run
Salcha River Escapement,,,2005,07/05,Salcha River,Chinook,33,33,Single Run
Salcha River Escapement,,,2005,07/06,Salcha River,Chinook,39,39,Single Run
Salcha River Escapement,,,2005,07/07,Salcha River,Chinook,39,39,Single Run
Salcha River Escapement,,,2005,07/08,Salcha River,Chinook,219,219,Single Run
Salcha River Escapement,,,2005,07/09,Salcha River,Chinook,48,48,Single Run
Salcha River Escapement,,,2005,07/10,Salcha River,Chinook,144,144,Single Run
Salcha River Escapement,,,2005,07/11,Salcha River,Chinook,144,144,Single Run
Salcha River Escapement,,,2005,07/12,Salcha River,Chinook,150,150,Single Run
Salcha River Escapement,,,2005,07/13,Salcha River,Chinook,213,213,Single Run
Salcha River Escapement,,,2005,07/14,Salcha River,Chinook,180,180,Single Run
Salcha River Escapement,,,2005,07/15,Salcha River,Chinook,198,198,Single Run
Salcha River Escapement,,,2005,07/16,Salcha River,Chinook,600,600,Single Run
Salcha River Escapement,,,2005,07/17,Salcha River,Chinook,336,336,Single Run
Salcha River Escapement,,,2005,07/18,Salcha River,Chinook,699,699,Single Run
Salcha River Escapement,,,2005,07/19,Salcha River,Chinook,621,621,Single Run
Salcha River Escapement,,,2005,07/20,Salcha River,Chinook,171,171,Single Run
Salcha River Escapement,,,2005,07/21,Salcha River,Chinook,201,201,Single Run
Salcha River Escapement,,,2005,07/22,Salcha River,Chinook,276,276,Single Run
Salcha River Escapement,,,2005,07/23,Salcha River,Chinook,201,201,Single Run
Salcha River Escapement,,,2005,07/24,Salcha River,Chinook,96,96,Single Run
Salcha River Escapement,,,2005,07/25,Salcha River,Chinook,210,210,Single Run
Salcha River Escapement,,,2005,07/26,Salcha River,Chinook,69,69,Single Run
Salcha River Escapement,,,2005,07/27,Salcha River,Chinook,72,72,Single Run
Salcha River Escapement,,,2005,07/28,Salcha River,Chinook,63,63,Single Run
Salcha River Escapement,,,2005,07/29,Salcha River,Chinook,45,45,Single Run
Salcha River Escapement,,,2005,07/30,Salcha River,Chinook,132,132,Single Run
Salcha River Escapement,,,2005,07/31,Salcha River,Chinook,144,144,Single Run
Salcha River Escapement,,,2005,08/01,Salcha River,Chinook,138,138,Single Run
Salcha River Escapement,,,2005,08/02,Salcha River,Chinook,129,129,Single Run
Salcha River Escapement,,,2005,08/03,Salcha River,Chinook,90,90,Single Run
Salcha River Escapement,,,2005,08/04,Salcha River,Chinook,33,33,Single Run
Salcha River Escapement,,,2005,08/05,Salcha River,Chinook,18,18,Single Run
Salcha River Escapement,,,2005,08/06,Salcha River,Chinook,51,51,Single Run
Salcha River Escapement,,,2005,08/07,Salcha River,Chinook,24,24,Single Run
Salcha River Escapement,,,2005,08/08,Salcha River,Chinook,15,15,Single Run
Salcha River Escapement,,,2005,08/09,Salcha River,Chinook,6,6,Single Run
Salcha River Escapement,,,2005,08/10,Salcha River,Chinook,27,27,Single Run
Salcha River Escapement,,,2005,08/11,Salcha River,Chinook,3,3,Single Run
Salcha River Escapement,,,2005,08/12,Salcha River,Chinook,0,0,Single Run
Salcha River Escapement,,,2005,08/13,Salcha River,Chinook,6,6,Single Run
Salcha River Escapement,,,2005,08/14,Salcha River,Chinook,3,3,Single Run
Salcha River Escapement,,,2005,08/15,Salcha River,Chinook,6,6,Single Run
Salcha River Escapement,,,2005,08/16,Salcha River,Chinook,0,0,Single Run
Salcha River Escapement,,,2005,08/17,Salcha River,Chinook,3,3,Single Run
Salcha River Escapement,,,2005,08/18,Salcha River,Chinook,0,0,Single Run
Salcha River Escapement,,,2005,08/19,Salcha River,Chinook,0,0,Single Run
Salcha River Escapement,,,2005,08/20,Salcha River,Chinook,0,0,Single Run
Salcha River Escapement,,,2005,08/21,Salcha River,Chinook,0,0,Single Run
Salcha River Escapement,,,2005,08/22,Salcha River,Chinook,0,0,Single Run
Salcha River Escapement,,,2005,08/23,Salcha River,Chinook,0,0,Single Run
Salcha River Escapement,,,2005,08/24,Salcha River,Chinook,0,0,Single Run
Salcha River Escapement,,,2005,08/25,Salcha River,Chinook,0,0,Single Run
Salcha River Escapement,,,2006,07/06,Salcha River,Chinook,18,18,Single Run
Salcha River Escapement,,,2006,07/07,Salcha River,Chinook,12,12,Single Run
Salcha River Escapement,,,2006,07/08,Salcha River,Chinook,0,0,Single Run
Salcha River Escapement,,,2006,07/09,Salcha River,Chinook,0,0,Single Run
Salcha River Escapement,,,2006,07/10,Salcha River,Chinook,54,54,Single Run
Salcha River Escapement,,,2006,07/11,Salcha River,Chinook,42,42,Single Run
Salcha River Escapement,,,2006,07/12,Salcha River,Chinook,51,51,Single Run
Salcha River Escapement,,,2006,07/13,Salcha River,Chinook,86,86,Single Run
Salcha River Escapement,,,2006,07/14,Salcha River,Chinook,184,184,Single Run
Salcha River Escapement,,,2006,07/15,Salcha River,Chinook,321,321,Single Run
Salcha River Escapement,,,2006,07/16,Salcha River,Chinook,414,414,Single Run
Salcha River Escapement,,,2006,07/17,Salcha River,Chinook,462,462,Single Run
Salcha River Escapement,,,2006,07/18,Salcha River,Chinook,864,864,Single Run
Salcha River Escapement,,,2006,07/19,Salcha River,Chinook,1245,1245,Single Run
Salcha River Escapement,,,2006,07/20,Salcha River,Chinook,648,648,Single Run
Salcha River Escapement,,,2006,07/21,Salcha River,Chinook,291,291,Single Run
Salcha River Escapement,,,2006,07/22,Salcha River,Chinook,915,915,Single Run
Salcha River Escapement,,,2006,07/23,Salcha River,Chinook,600,600,Single Run
Salcha River Escapement,,,2006,07/24,Salcha River,Chinook,564,564,Single Run
Salcha River Escapement,,,2006,07/25,Salcha River,Chinook,1623,1623,Single Run
Salcha River Escapement,,,2006,07/26,Salcha River,Chinook,1482,1482,Single Run
Salcha River Escapement,,,2006,07/27,Salcha River,Chinook,417,417,Single Run
Salcha River Escapement,,,2006,07/28,Salcha River,Chinook,345,345,Single Run
Salcha River Escapement,,,2006,07/29,Salcha River,Chinook,183,183,Single Run
Salcha River Escapement,,,2006,07/30,Salcha River,Chinook,78,78,Single Run
Salcha River Escapement,,,2006,07/31,Salcha River,Chinook,90,90,Single Run
Salcha River Escapement,,,2006,08/01,Salcha River,Chinook,51,51,Single Run
Salcha River Escapement,,,2006,08/02,Salcha River,Chinook,30,30,Single Run
Salcha River Escapement,,,2006,08/03,Salcha River,Chinook,30,30,Single Run
Salcha River Escapement,,,2006,08/04,Salcha River,Chinook,60,60,Single Run
Salcha River Escapement,,,2006,08/05,Salcha River,Chinook,6,6,Single Run
Salcha River Escapement,,,2006,08/06,Salcha River,Chinook,6,6,Single Run
Salcha River Escapement,,,2006,08/07,Salcha River,Chinook,12,12,Single Run
Salcha River Escapement,,,2006,08/08,Salcha River,Chinook,0,0,Single Run
Salcha River Escapement,,,2006,08/09,Salcha River,Chinook,3,3,Single Run
Salcha River Escapement,,,2006,08/10,Salcha River,Chinook,0,0,Single Run
Salcha River Escapement,,,2006,08/11,Salcha River,Chinook,0,0,Single Run
Salcha River Escapement,,,2006,08/12,Salcha River,Chinook,0,0,Single Run
Salcha River Escapement,,,2006,08/13,Salcha River,Chinook,0,0,Single Run
Salcha River Escapement,,,2006,08/14,Salcha River,Chinook,-3,-3,Single Run
Salcha River Escapement,,,2006,08/15,Salcha River,Chinook,0,0,Single Run
Salcha River Escapement,,,2006,08/16,Salcha River,Chinook,0,0,Single Run
Salcha River Escapement,,,2006,08/17,Salcha River,Chinook,0,0,Single Run
Salcha River Escapement,,,2006,08/18,Salcha River,Chinook,0,0,Single Run
Salcha River Escapement,,,2007,06/30,Salcha River,Chinook,0,0,Single Run
Salcha River Escapement,,,2007,07/01,Salcha River,Chinook,0,0,Single Run
Salcha River Escapement,,,2007,07/02,Salcha River,Chinook,15,15,Single Run
Salcha River Escapement,,,2007,07/03,Salcha River,Chinook,3,3,Single Run
Salcha River Escapement,,,2007,07/04,Salcha River,Chinook,0,0,Single Run
Salcha River Escapement,,,2007,07/05,Salcha River,Chinook,15,15,Single Run
Salcha River Escapement,,,2007,07/06,Salcha River,Chinook,0,0,Single Run
Salcha River Escapement,,,2007,07/07,Salcha River,Chinook,6,6,Single Run
Salcha River Escapement,,,2007,07/08,Salcha River,Chinook,13,13,Single Run
Salcha River Escapement,,,2007,07/09,Salcha River,Chinook,25,25,Single Run
Salcha River Escapement,,,2007,07/10,Salcha River,Chinook,41,41,Single Run
Salcha River Escapement,,,2007,07/11,Salcha River,Chinook,80,80,Single Run
Salcha River Escapement,,,2007,07/12,Salcha River,Chinook,42,42,Single Run
Salcha River Escapement,,,2007,07/13,Salcha River,Chinook,63,63,Single Run
Salcha River Escapement,,,2007,07/14,Salcha River,Chinook,93,93,Single Run
Salcha River Escapement,,,2007,07/15,Salcha River,Chinook,198,198,Single Run
Salcha River Escapement,,,2007,07/16,Salcha River,Chinook,213,213,Single Run
Salcha River Escapement,,,2007,07/17,Salcha River,Chinook,237,237,Single Run
Salcha River Escapement,,,2007,07/18,Salcha River,Chinook,510,510,Single Run
Salcha River Escapement,,,2007,07/19,Salcha River,Chinook,489,489,Single Run
Salcha River Escapement,,,2007,07/20,Salcha River,Chinook,444,444,Single Run
Salcha River Escapement,,,2007,07/21,Salcha River,Chinook,747,747,Single Run
Salcha River Escapement,,,2007,07/22,Salcha River,Chinook,729,729,Single Run
Salcha River Escapement,,,2007,07/23,Salcha River,Chinook,498,498,Single Run
Salcha River Escapement,,,2007,07/24,Salcha River,Chinook,441,441,Single Run
Salcha River Escapement,,,2007,07/25,Salcha River,Chinook,227,227,Single Run
Salcha River Escapement,,,2007,07/26,Salcha River,Chinook,96,96,Single Run
Salcha River Escapement,,,2007,07/27,Salcha River,Chinook,87,87,Single Run
Salcha River Escapement,,,2007,07/28,Salcha River,Chinook,129,129,Single Run
Salcha River Escapement,,,2007,07/29,Salcha River,Chinook,150,150,Single Run
Salcha River Escapement,,,2007,07/30,Salcha River,Chinook,138,138,Single Run
Salcha River Escapement,,,2007,07/31,Salcha River,Chinook,147,147,Single Run
Salcha River Escapement,,,2007,08/01,Salcha River,Chinook,123,123,Single Run
Salcha River Escapement,,,2007,08/02,Salcha River,Chinook,105,105,Single Run
Salcha River Escapement,,,2007,08/03,Salcha River,Chinook,30,30,Single Run
Salcha River Escapement,,,2007,08/04,Salcha River,Chinook,108,108,Single Run
Salcha River Escapement,,,2007,08/05,Salcha River,Chinook,120,120,Single Run
Salcha River Escapement,,,2007,08/06,Salcha River,Chinook,63,63,Single Run
Salcha River Escapement,,,2008,07/05,Salcha River,Chinook,0,0,Single Run
Salcha River Escapement,,,2008,07/06,Salcha River,Chinook,111,111,Single Run
Salcha River Escapement,,,2008,07/07,Salcha River,Chinook,108,108,Single Run
Salcha River Escapement,,,2008,07/08,Salcha River,Chinook,141,141,Single Run
Salcha River Escapement,,,2008,07/09,Salcha River,Chinook,168,168,Single Run
Salcha River Escapement,,,2008,07/10,Salcha River,Chinook,192,192,Single Run
Salcha River Escapement,,,2008,07/11,Salcha River,Chinook,135,135,Single Run
Salcha River Escapement,,,2008,07/12,Salcha River,Chinook,156,156,Single Run
Salcha River Escapement,,,2008,07/13,Salcha River,Chinook,107,107,Single Run
Salcha River Escapement,,,2008,07/14,Salcha River,Chinook,141,141,Single Run
Salcha River Escapement,,,2008,07/15,Salcha River,Chinook,45,45,Single Run
Salcha River Escapement,,,2008,07/16,Salcha River,Chinook,318,318,Single Run
Salcha River Escapement,,,2008,07/17,Salcha River,Chinook,207,207,Single Run
Salcha River Escapement,,,2008,07/18,Salcha River,Chinook,528,528,Single Run
Salcha River Escapement,,,2008,07/19,Salcha River,Chinook,321,321,Single Run
Salcha River Escapement,,,2008,07/20,Salcha River,Chinook,0,0,Single Run
Salcha River Escapement,,,2008,07/21,Salcha River,Chinook,0,0,Single Run
Salcha River Escapement,,,2008,07/22,Salcha River,Chinook,0,0,Single Run
Salcha River Escapement,,,2008,07/23,Salcha River,Chinook,0,0,Single Run
Salcha River Escapement,,,2008,07/24,Salcha River,Chinook,0,0,Single Run
Salcha River Escapement,,,2008,07/25,Salcha River,Chinook,0,0,Single Run
Salcha River Escapement,,,2008,07/26,Salcha River,Chinook,0,0,Single Run
Salcha River Escapement,,,2008,07/27,Salcha River,Chinook,0,0,Single Run
Salcha River Escapement,,,2008,07/28,Salcha River,Chinook,53,53,Single Run
Salcha River Escapement,,,2008,07/29,Salcha River,Chinook,,,Single Run
Salcha River Escapement,,,2008,07/30,Salcha River,Chinook,,,Single Run
Salcha River Escapement,,,2008,07/31,Salcha River,Chinook,,,Single Run
Salcha River Escapement,,,2008,08/01,Salcha River,Chinook,,,Single Run
Salcha River Escapement,,,2008,08/02,Salcha River,Chinook,,,Single Run
Salcha River Escapement,,,2008,08/03,Salcha River,Chinook,,,Single Run
Salcha River Escapement,,,2008,08/04,Salcha River,Chinook,,,Single Run
Salcha River Escapement,,,2008,08/05,Salcha River,Chinook,,,Single Run
Salcha River Escapement,,,2008,08/06,Salcha River,Chinook,,,Single Run
Salcha River Escapement,,,2008,08/07,Salcha River,Chinook,,,Single Run
Salcha River Escapement,,,2008,08/08,Salcha River,Chinook,,,Single Run
Salcha River Escapement,,,2008,08/09,Salcha River,Chinook,,,Single Run
Salcha River Escapement,,,2008,08/10,Salcha River,Chinook,,,Single Run
Salcha River Escapement,,,2008,08/11,Salcha River,Chinook,,,Single Run
Salcha River Escapement,,,2008,08/12,Salcha River,Chinook,,,Single Run
Salcha River Escapement,,,2008,08/13,Salcha River,Chinook,,,Single Run
Salcha River Escapement,,,2008,08/14,Salcha River,Chinook,,,Single Run
Salcha River Escapement,,,2009,07/06,Salcha River,Chinook,24,24,Single Run
Salcha River Escapement,,,2009,07/07,Salcha River,Chinook,39,39,Single Run
Salcha River Escapement,,,2009,07/08,Salcha River,Chinook,96,96,Single Run
Salcha River Escapement,,,2009,07/09,Salcha River,Chinook,207,207,Single Run
Salcha River Escapement,,,2009,07/10,Salcha River,Chinook,138,138,Single Run
Salcha River Escapement,,,2009,07/11,Salcha River,Chinook,234,234,Single Run
Salcha River Escapement,,,2009,07/12,Salcha River,Chinook,246,246,Single Run
Salcha River Escapement,,,2009,07/13,Salcha River,Chinook,519,519,Single Run
Salcha River Escapement,,,2009,07/14,Salcha River,Chinook,918,918,Single Run
Salcha River Escapement,,,2009,07/15,Salcha River,Chinook,984,984,Single Run
Salcha River Escapement,,,2009,07/16,Salcha River,Chinook,174,174,Single Run
Salcha River Escapement,,,2009,07/17,Salcha River,Chinook,165,165,Single Run
Salcha River Escapement,,,2009,07/18,Salcha River,Chinook,807,807,Single Run
Salcha River Escapement,,,2009,07/19,Salcha River,Chinook,435,435,Single Run
Salcha River Escapement,,,2009,07/20,Salcha River,Chinook,852,852,Single Run
Salcha River Escapement,,,2009,07/21,Salcha River,Chinook,534,534,Single Run
Salcha River Escapement,,,2009,07/22,Salcha River,Chinook,1032,1032,Single Run
Salcha River Escapement,,,2009,07/23,Salcha River,Chinook,660,660,Single Run
Salcha River Escapement,,,2009,07/24,Salcha River,Chinook,540,540,Single Run
Salcha River Escapement,,,2009,07/25,Salcha River,Chinook,411,411,Single Run
Salcha River Escapement,,,2009,07/26,Salcha River,Chinook,951,951,Single Run
Salcha River Escapement,,,2009,07/27,Salcha River,Chinook,597,597,Single Run
Salcha River Escapement,,,2009,07/28,Salcha River,Chinook,588,588,Single Run
Salcha River Escapement,,,2009,07/29,Salcha River,Chinook,258,258,Single Run
Salcha River Escapement,,,2009,07/30,Salcha River,Chinook,162,162,Single Run
Salcha River Escapement,,,2009,07/31,Salcha River,Chinook,210,210,Single Run
Salcha River Escapement,,,2009,08/01,Salcha River,Chinook,261,261,Single Run
Salcha River Escapement,,,2009,08/02,Salcha River,Chinook,249,249,Single Run
Salcha River Escapement,,,2009,08/03,Salcha River,Chinook,96,96,Single Run
Salcha River Escapement,,,2009,08/04,Salcha River,Chinook,114,114,Single Run
Salcha River Escapement,,,2009,08/05,Salcha River,Chinook,60,60,Single Run
Salcha River Escapement,,,2009,08/06,Salcha River,Chinook,33,33,Single Run
Salcha River Escapement,,,2009,08/07,Salcha River,Chinook,18,18,Single Run
Salcha River Escapement,,,2009,08/08,Salcha River,Chinook,111,111,Single Run
Salcha River Escapement,,,2009,08/09,Salcha River,Chinook,30,30,Single Run
Salcha River Escapement,,,2009,08/10,Salcha River,Chinook,21,21,Single Run
Salcha River Escapement,,,2010,07/01,Salcha River,Chinook,0,0,Single Run
Salcha River Escapement,,,2010,07/02,Salcha River,Chinook,0,0,Single Run
Salcha River Escapement,,,2010,07/03,Salcha River,Chinook,0,0,Single Run
Salcha River Escapement,,,2010,07/04,Salcha River,Chinook,0,0,Single Run
Salcha River Escapement,,,2010,07/05,Salcha River,Chinook,0,0,Single Run
Salcha River Escapement,,,2010,07/06,Salcha River,Chinook,0,0,Single Run
Salcha River Escapement,,,2010,07/07,Salcha River,Chinook,0,0,Single Run
Salcha River Escapement,,,2010,07/08,Salcha River,Chinook,0,0,Single Run
Salcha River Escapement,,,2010,07/09,Salcha River,Chinook,15,15,Single Run
Salcha River Escapement,,,2010,07/10,Salcha River,Chinook,21,21,Single Run
Salcha River Escapement,,,2010,07/11,Salcha River,Chinook,57,57,Single Run
Salcha River Escapement,,,2010,07/12,Salcha River,Chinook,81,81,Single Run
Salcha River Escapement,,,2010,07/13,Salcha River,Chinook,102,102,Single Run
Salcha River Escapement,,,2010,07/14,Salcha River,Chinook,81,81,Single Run
Salcha River Escapement,,,2010,07/15,Salcha River,Chinook,96,96,Single Run
Salcha River Escapement,,,2010,07/16,Salcha River,Chinook,267,267,Single Run
Salcha River Escapement,,,2010,07/17,Salcha River,Chinook,459,459,Single Run
Salcha River Escapement,,,2010,07/18,Salcha River,Chinook,876,876,Single Run
Salcha River Escapement,,,2010,07/19,Salcha River,Chinook,231,231,Single Run
Salcha River Escapement,,,2010,07/20,Salcha River,Chinook,189,189,Single Run
Salcha River Escapement,,,2010,07/21,Salcha River,Chinook,387,387,Single Run
Salcha River Escapement,,,2010,07/22,Salcha River,Chinook,498,498,Single Run
Salcha River Escapement,,,2010,07/23,Salcha River,Chinook,270,270,Single Run
Salcha River Escapement,,,2010,07/24,Salcha River,Chinook,375,375,Single Run
Salcha River Escapement,,,2010,07/25,Salcha River,Chinook,102,102,Single Run
Salcha River Escapement,,,2010,07/26,Salcha River,Chinook,258,258,Single Run
Salcha River Escapement,,,2010,07/27,Salcha River,Chinook,120,120,Single Run
Salcha River Escapement,,,2010,07/28,Salcha River,Chinook,168,168,Single Run
Salcha River Escapement,,,2010,07/29,Salcha River,Chinook,108,108,Single Run
Salcha River Escapement,,,2010,07/30,Salcha River,Chinook,189,189,Single Run
Salcha River Escapement,,,2010,07/31,Salcha River,Chinook,135,135,Single Run
Salcha River Escapement,,,2010,08/01,Salcha River,Chinook,78,78,Single Run
Salcha River Escapement,,,2010,08/02,Salcha River,Chinook,81,81,Single Run
Salcha River Escapement,,,2010,08/03,Salcha River,Chinook,72,72,Single Run
Salcha River Escapement,,,2010,08/04,Salcha River,Chinook,93,93,Single Run
Salcha River Escapement,,,2010,08/05,Salcha River,Chinook,66,66,Single Run
Salcha River Escapement,,,2010,08/06,Salcha River,Chinook,24,24,Single Run
Salcha River Escapement,,,2010,08/07,Salcha River,Chinook,18,18,Single Run
Salcha River Escapement,,,2010,08/08,Salcha River,Chinook,72,72,Single Run
Salcha River Escapement,,,2010,08/09,Salcha River,Chinook,117,117,Single Run
Salcha River Escapement,,,2010,08/10,Salcha River,Chinook,81,81,Single Run
